,dataset,jobid,timeserie,signal_length,n_brkpts,algo_name,cost_function,loss,penalty,computation_time
3815,dataset_mat_db,6000,bytesRead,97,0,Pelt,Linear,2.1564001033597465e+19,1000.0,0.013855934143066406
3816,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,0.001,0.003470897674560547
3817,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,0.015848931924611134,0.0034444332122802734
3818,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,0.25118864315095796,0.0034596920013427734
3819,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,3.981071705534969,0.0034492015838623047
3820,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,63.0957344480193,0.003455638885498047
3821,dataset_mat_db,6000,bytesRead,97,3,Pelt,Clinear,2.1426561160784916e+19,1000.0,0.0034568309783935547
3822,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,0.001,0.0045816898345947266
3823,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,0.015848931924611134,0.004483938217163086
3824,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,0.25118864315095796,0.004515886306762695
3825,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,3.981071705534969,0.004499197006225586
3826,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,63.0957344480193,0.004508256912231445
3827,dataset_mat_db,6000,bytesRead,97,14,Pelt,AR,3.5734127902720005e+18,1000.0,0.004495859146118164
3828,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,0.001,0.001968860626220703
3829,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,0.015848931924611134,0.001947164535522461
3830,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,0.25118864315095796,0.0019495487213134766
3831,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,3.981071705534969,0.0019533634185791016
3832,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,63.0957344480193,0.0019390583038330078
3833,dataset_mat_db,6000,bytesRead,97,11,Pelt,Mala,1.584653909821739e+19,1000.0,0.0016677379608154297
3834,dataset_mat_db,6000,bytesRead,97,11,Pelt,Rank,[[-6.79648101]],0.001,0.005996227264404297
3835,dataset_mat_db,6000,bytesRead,97,11,Pelt,Rank,[[-6.79648101]],0.015848931924611134,0.006387233734130859
3836,dataset_mat_db,6000,bytesRead,97,11,Pelt,Rank,[[-6.79648101]],0.25118864315095796,0.006552219390869141
3837,dataset_mat_db,6000,bytesRead,97,0,Pelt,Rank,[[0.]],3.981071705534969,0.017537832260131836
3838,dataset_mat_db,6000,bytesRead,97,0,Pelt,Rank,[[0.]],63.0957344480193,0.017528772354125977
3839,dataset_mat_db,6000,bytesRead,97,0,Pelt,Rank,[[0.]],1000.0,0.017533063888549805
3840,dataset_mat_db,6000,bytesRead,97,1,Binseg,L1,20971523507.0,0.001,0.007388114929199219
3841,dataset_mat_db,6000,bytesRead,97,1,Binseg,L1,20971523507.0,0.015848931924611134,0.007348775863647461
3842,dataset_mat_db,6000,bytesRead,97,1,Binseg,L1,20971523507.0,0.25118864315095796,0.0073702335357666016
3843,dataset_mat_db,6000,bytesRead,97,4,Binseg,L1,20971523507.0,3.981071705534969,0.01697230339050293
3844,dataset_mat_db,6000,bytesRead,97,1,Binseg,L2,1.6614197831423906e+19,0.001,0.004986286163330078
3845,dataset_mat_db,6000,bytesRead,97,1,Binseg,L2,1.6614197831423906e+19,0.015848931924611134,0.00498199462890625
3846,dataset_mat_db,6000,bytesRead,97,1,Binseg,L2,1.6614197831423906e+19,0.25118864315095796,0.004960775375366211
3847,dataset_mat_db,6000,bytesRead,97,4,Binseg,L2,1.64371336212366e+19,3.981071705534969,0.0060656070709228516
3848,dataset_mat_db,6000,bytesRead,97,1,Binseg,Gauss,3841.773022015385,0.001,0.008197307586669922
3849,dataset_mat_db,6000,bytesRead,97,1,Binseg,Gauss,3841.773022015385,0.015848931924611134,0.008165359497070312
3850,dataset_mat_db,6000,bytesRead,97,1,Binseg,Gauss,3841.773022015385,0.25118864315095796,0.008208036422729492
3851,dataset_mat_db,6000,bytesRead,97,4,Binseg,Gauss,3321.1528643299666,3.981071705534969,0.009932756423950195
3852,dataset_mat_db,6000,bytesRead,97,1,Binseg,Linear,2.1564001033597465e+19,0.001,0.004606008529663086
3853,dataset_mat_db,6000,bytesRead,97,1,Binseg,Linear,2.1564001033597465e+19,0.015848931924611134,0.004586219787597656
3854,dataset_mat_db,6000,bytesRead,97,1,Binseg,Linear,2.1564001033597465e+19,0.25118864315095796,0.004549264907836914
3855,dataset_mat_db,6000,bytesRead,97,4,Binseg,Linear,2.1564001033597465e+19,3.981071705534969,0.010492801666259766
3856,dataset_mat_db,6000,bytesRead,97,1,Binseg,Clinear,2.1426561160784916e+19,0.001,0.0037899017333984375
3857,dataset_mat_db,6000,bytesRead,97,1,Binseg,Clinear,2.1426561160784916e+19,0.015848931924611134,0.003779888153076172
3858,dataset_mat_db,6000,bytesRead,97,1,Binseg,Clinear,2.1426561160784916e+19,0.25118864315095796,0.0037932395935058594
3859,dataset_mat_db,6000,bytesRead,97,1,Binseg,Clinear,2.1426561160784916e+19,3.981071705534969,0.0037925243377685547
3860,dataset_mat_db,6000,bytesRead,97,1,Binseg,AR,6.352498208526182e+18,0.001,0.006253957748413086
3861,dataset_mat_db,6000,bytesRead,97,1,Binseg,AR,6.352498208526182e+18,0.015848931924611134,0.006207466125488281
3862,dataset_mat_db,6000,bytesRead,97,1,Binseg,AR,6.352498208526182e+18,0.25118864315095796,0.006222724914550781
3863,dataset_mat_db,6000,bytesRead,97,4,Binseg,AR,6.011309570005938e+18,3.981071705534969,0.009784698486328125
3864,dataset_mat_db,6000,bytesRead,97,1,Binseg,Mala,1.6614197831423904e+19,0.001,0.0022335052490234375
3865,dataset_mat_db,6000,bytesRead,97,1,Binseg,Mala,1.6614197831423904e+19,0.015848931924611134,0.002233743667602539
3866,dataset_mat_db,6000,bytesRead,97,1,Binseg,Mala,1.6614197831423904e+19,0.25118864315095796,0.0022270679473876953
3867,dataset_mat_db,6000,bytesRead,97,4,Binseg,Mala,1.6437133621236599e+19,3.981071705534969,0.002685070037841797
3868,dataset_mat_db,6000,bytesRead,97,1,Binseg,Rank,[[-1.58193879]],0.001,0.005324840545654297
3869,dataset_mat_db,6000,bytesRead,97,1,Binseg,Rank,[[-1.58193879]],0.015848931924611134,0.005309581756591797
3870,dataset_mat_db,6000,bytesRead,97,1,Binseg,Rank,[[-1.58193879]],0.25118864315095796,0.005321025848388672
3871,dataset_mat_db,6000,bytesRead,97,4,Binseg,Rank,[[-3.68960543]],3.981071705534969,0.007753610610961914
3872,dataset_mat_db,6000,bytesRead,97,0,Botup,L1,20971523507.0,0.001,0.006877899169921875
3873,dataset_mat_db,6000,bytesRead,97,0,Botup,L1,20971523507.0,0.015848931924611134,0.0069081783294677734
3874,dataset_mat_db,6000,bytesRead,97,0,Botup,L1,20971523507.0,0.25118864315095796,0.006894588470458984
3875,dataset_mat_db,6000,bytesRead,97,3,Botup,L1,20971523507.0,3.981071705534969,0.006566286087036133
3876,dataset_mat_db,6000,bytesRead,97,0,Botup,L2,1.702993094901341e+19,0.001,0.00572514533996582
3877,dataset_mat_db,6000,bytesRead,97,0,Botup,L2,1.702993094901341e+19,0.015848931924611134,0.005762815475463867
3878,dataset_mat_db,6000,bytesRead,97,0,Botup,L2,1.702993094901341e+19,0.25118864315095796,0.0057506561279296875
3879,dataset_mat_db,6000,bytesRead,97,3,Botup,L2,1.646959531955701e+19,3.981071705534969,0.005565166473388672
3880,dataset_mat_db,6000,bytesRead,97,0,Botup,Gauss,3851.558934132672,0.001,0.008834600448608398
3881,dataset_mat_db,6000,bytesRead,97,0,Botup,Gauss,3851.558934132672,0.015848931924611134,0.008930444717407227
3882,dataset_mat_db,6000,bytesRead,97,0,Botup,Gauss,3851.558934132672,0.25118864315095796,0.008905172348022461
3883,dataset_mat_db,6000,bytesRead,97,3,Botup,Gauss,3580.7005968869175,3.981071705534969,0.008587121963500977
3884,dataset_mat_db,6000,bytesRead,97,0,Botup,Linear,2.1564001033597465e+19,0.001,0.0047991275787353516
3885,dataset_mat_db,6000,bytesRead,97,0,Botup,Linear,2.1564001033597465e+19,0.015848931924611134,0.004830598831176758
3886,dataset_mat_db,6000,bytesRead,97,0,Botup,Linear,2.1564001033597465e+19,0.25118864315095796,0.004845142364501953
3887,dataset_mat_db,6000,bytesRead,97,3,Botup,Linear,2.1564001033597465e+19,3.981071705534969,0.0045664310455322266
3888,dataset_mat_db,6000,bytesRead,97,0,Botup,Clinear,3.2646776979592573e+19,0.001,0.005056858062744141
3889,dataset_mat_db,6000,bytesRead,97,0,Botup,Clinear,3.2646776979592573e+19,0.015848931924611134,0.005076408386230469
3890,dataset_mat_db,6000,bytesRead,97,0,Botup,Clinear,3.2646776979592573e+19,0.25118864315095796,0.005080699920654297
3891,dataset_mat_db,6000,bytesRead,97,3,Botup,Clinear,2.1426561160784916e+19,3.981071705534969,0.004791736602783203
3892,dataset_mat_db,6000,bytesRead,97,0,Botup,AR,9.544047366290973e+18,0.001,0.007398128509521484
3893,dataset_mat_db,6000,bytesRead,97,0,Botup,AR,9.544047366290973e+18,0.015848931924611134,0.0073816776275634766
3894,dataset_mat_db,6000,bytesRead,97,0,Botup,AR,9.544047366290973e+18,0.25118864315095796,0.007409095764160156
3895,dataset_mat_db,6000,bytesRead,97,3,Botup,AR,5.664330311913898e+18,3.981071705534969,0.007148265838623047
3896,dataset_mat_db,6000,bytesRead,97,0,Botup,Mala,1.7029930949013406e+19,0.001,0.002950429916381836
3897,dataset_mat_db,6000,bytesRead,97,0,Botup,Mala,1.7029930949013406e+19,0.015848931924611134,0.0029799938201904297
3898,dataset_mat_db,6000,bytesRead,97,0,Botup,Mala,1.7029930949013406e+19,0.25118864315095796,0.0029747486114501953
3899,dataset_mat_db,6000,bytesRead,97,3,Botup,Mala,1.6469595319557007e+19,3.981071705534969,0.002824068069458008
3900,dataset_mat_db,6000,bytesRead,97,0,Botup,Rank,[[0.]],0.001,0.006616353988647461
3901,dataset_mat_db,6000,bytesRead,97,0,Botup,Rank,[[0.]],0.015848931924611134,0.006609439849853516
3902,dataset_mat_db,6000,bytesRead,97,0,Botup,Rank,[[0.]],0.25118864315095796,0.006595611572265625
3903,dataset_mat_db,6000,bytesRead,97,3,Botup,Rank,[[-3.28304184]],3.981071705534969,0.006396770477294922
3904,dataset_mat_db,6000,bytesRead,97,0,Wind,L1,20971523507.0,0.001,0.00025725364685058594
3905,dataset_mat_db,6000,bytesRead,97,0,Wind,L1,20971523507.0,0.015848931924611134,0.00025081634521484375
3906,dataset_mat_db,6000,bytesRead,97,0,Wind,L1,20971523507.0,0.25118864315095796,0.0002510547637939453
3907,dataset_mat_db,6000,bytesRead,97,0,Wind,L1,20971523507.0,3.981071705534969,0.0002522468566894531
3908,dataset_mat_db,6000,bytesRead,97,0,Wind,L2,1.702993094901341e+19,0.001,0.0002155303955078125
3909,dataset_mat_db,6000,bytesRead,97,0,Wind,L2,1.702993094901341e+19,0.015848931924611134,0.00022935867309570312
3910,dataset_mat_db,6000,bytesRead,97,0,Wind,L2,1.702993094901341e+19,0.25118864315095796,0.0002231597900390625
3911,dataset_mat_db,6000,bytesRead,97,0,Wind,L2,1.702993094901341e+19,3.981071705534969,0.0002231597900390625
3912,dataset_mat_db,6000,bytesRead,97,0,Wind,Gauss,3851.558934132672,0.001,0.000263214111328125
3913,dataset_mat_db,6000,bytesRead,97,0,Wind,Gauss,3851.558934132672,0.015848931924611134,0.00027298927307128906
3914,dataset_mat_db,6000,bytesRead,97,0,Wind,Gauss,3851.558934132672,0.25118864315095796,0.0002734661102294922
3915,dataset_mat_db,6000,bytesRead,97,0,Wind,Gauss,3851.558934132672,3.981071705534969,0.00028014183044433594
3916,dataset_mat_db,6000,bytesRead,97,0,Wind,Linear,2.1564001033597465e+19,0.001,0.0002162456512451172
3917,dataset_mat_db,6000,bytesRead,97,0,Wind,Linear,2.1564001033597465e+19,0.015848931924611134,0.00021719932556152344
3918,dataset_mat_db,6000,bytesRead,97,0,Wind,Linear,2.1564001033597465e+19,0.25118864315095796,0.00021767616271972656
3919,dataset_mat_db,6000,bytesRead,97,0,Wind,Linear,2.1564001033597465e+19,3.981071705534969,0.0002167224884033203
3920,dataset_mat_db,6000,bytesRead,97,0,Wind,Clinear,3.2646776979592573e+19,0.001,0.00019216537475585938
3921,dataset_mat_db,6000,bytesRead,97,0,Wind,Clinear,3.2646776979592573e+19,0.015848931924611134,0.00021076202392578125
3922,dataset_mat_db,6000,bytesRead,97,0,Wind,Clinear,3.2646776979592573e+19,0.25118864315095796,0.00020074844360351562
3923,dataset_mat_db,6000,bytesRead,97,0,Wind,Clinear,3.2646776979592573e+19,3.981071705534969,0.000202178955078125
3924,dataset_mat_db,6000,bytesRead,97,0,Wind,AR,9.544047366290973e+18,0.001,0.0004820823669433594
3925,dataset_mat_db,6000,bytesRead,97,0,Wind,AR,9.544047366290973e+18,0.015848931924611134,0.0004940032958984375
3926,dataset_mat_db,6000,bytesRead,97,0,Wind,AR,9.544047366290973e+18,0.25118864315095796,0.0004885196685791016
3927,dataset_mat_db,6000,bytesRead,97,0,Wind,AR,9.544047366290973e+18,3.981071705534969,0.0004913806915283203
3928,dataset_mat_db,6000,bytesRead,97,0,Wind,Mala,1.7029930949013406e+19,0.001,0.0002167224884033203
3929,dataset_mat_db,6000,bytesRead,97,0,Wind,Mala,1.7029930949013406e+19,0.015848931924611134,0.0002105236053466797
3930,dataset_mat_db,6000,bytesRead,97,0,Wind,Mala,1.7029930949013406e+19,0.25118864315095796,0.0002105236053466797
3931,dataset_mat_db,6000,bytesRead,97,0,Wind,Mala,1.7029930949013406e+19,3.981071705534969,0.00021886825561523438
3932,dataset_mat_db,6000,bytesRead,97,0,Wind,Rank,[[0.]],0.001,0.001150369644165039
3933,dataset_mat_db,6000,bytesRead,97,0,Wind,Rank,[[0.]],0.015848931924611134,0.0011148452758789062
3934,dataset_mat_db,6000,bytesRead,97,0,Wind,Rank,[[0.]],0.25118864315095796,0.0011115074157714844
3935,dataset_mat_db,6000,bytesRead,97,0,Wind,Rank,[[0.]],3.981071705534969,0.0011224746704101562
3936,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,0.001,0.005084991455078125
3937,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,0.015848931924611134,0.005049467086791992
3938,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,0.25118864315095796,0.005058765411376953
3939,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,3.981071705534969,0.005019187927246094
3940,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,63.0957344480193,0.0050296783447265625
3941,dataset_mat_db,22658,bytesWritten,69,5,Pelt,L1,2340880384.0,1000.0,0.005067110061645508
3942,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,0.001,0.0022699832916259766
3943,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,0.015848931924611134,0.0022406578063964844
3944,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,0.25118864315095796,0.0022351741790771484
3945,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,3.981071705534969,0.002248525619506836
3946,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,63.0957344480193,0.0022301673889160156
3947,dataset_mat_db,22658,bytesWritten,69,13,Pelt,L2,5.142171752469627e+17,1000.0,0.0022270679473876953
3948,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Gauss,1393.357623936743,0.001,0.0034286975860595703
3949,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Gauss,1393.357623936743,0.015848931924611134,0.0034105777740478516
3950,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Gauss,1393.357623936743,0.25118864315095796,0.0033905506134033203
3951,dataset_mat_db,22658,bytesWritten,69,12,Pelt,Gauss,1393.6784953296897,3.981071705534969,0.0035207271575927734
3952,dataset_mat_db,22658,bytesWritten,69,8,Pelt,Gauss,1465.7317941016574,63.0957344480193,0.004518032073974609
3953,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Gauss,2570.614677769021,1000.0,0.012092351913452148
3954,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,0.001,0.007014751434326172
3955,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,0.015848931924611134,0.0070323944091796875
3956,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,0.25118864315095796,0.0070018768310546875
3957,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,3.981071705534969,0.007013797760009766
3958,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,63.0957344480193,0.0052416324615478516
3959,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Linear,1.2376899459093627e+18,1000.0,0.007013082504272461
3960,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,0.001,0.002071857452392578
3961,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,0.015848931924611134,0.002084016799926758
3962,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,0.25118864315095796,0.002068758010864258
3963,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,3.981071705534969,0.002071857452392578
3964,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,63.0957344480193,0.0020542144775390625
3965,dataset_mat_db,22658,bytesWritten,69,4,Pelt,Clinear,7.321513064271965e+17,1000.0,0.0020585060119628906
3966,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,0.001,0.0030558109283447266
3967,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,0.015848931924611134,0.003005504608154297
3968,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,0.25118864315095796,0.0029993057250976562
3969,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,3.981071705534969,0.0030226707458496094
3970,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,63.0957344480193,0.003004312515258789
3971,dataset_mat_db,22658,bytesWritten,69,12,Pelt,AR,2.129040231748018e+17,1000.0,0.003013134002685547
3972,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,0.001,0.0009870529174804688
3973,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,0.015848931924611134,0.0009839534759521484
3974,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,0.25118864315095796,0.000978708267211914
3975,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,3.981071705534969,0.0009806156158447266
3976,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,63.0957344480193,0.0009708404541015625
3977,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Mala,5.142171752469627e+17,1000.0,0.0009675025939941406
3978,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Rank,[[-18.85360326]],0.001,0.003982067108154297
3979,dataset_mat_db,22658,bytesWritten,69,13,Pelt,Rank,[[-18.85360326]],0.015848931924611134,0.003931999206542969
3980,dataset_mat_db,22658,bytesWritten,69,8,Pelt,Rank,[[-18.202261]],0.25118864315095796,0.004766225814819336
3981,dataset_mat_db,22658,bytesWritten,69,1,Pelt,Rank,[[-10.38412372]],3.981071705534969,0.008984804153442383
3982,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Rank,[[0.]],63.0957344480193,0.009537696838378906
3983,dataset_mat_db,22658,bytesWritten,69,0,Pelt,Rank,[[0.]],1000.0,0.009583711624145508
3984,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L1,2702147584.0,0.001,0.005439281463623047
3985,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L1,2702147584.0,0.015848931924611134,0.005465269088745117
3986,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L1,2702147584.0,0.25118864315095796,0.005452632904052734
3987,dataset_mat_db,22658,bytesWritten,69,3,Binseg,L1,2557132800.0,3.981071705534969,0.008023977279663086
3988,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L2,7.046017427022515e+17,0.001,0.003698110580444336
3989,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L2,7.046017427022515e+17,0.015848931924611134,0.0037059783935546875
3990,dataset_mat_db,22658,bytesWritten,69,1,Binseg,L2,7.046017427022515e+17,0.25118864315095796,0.0037064552307128906
3991,dataset_mat_db,22658,bytesWritten,69,4,Binseg,L2,5.145043033177893e+17,3.981071705534969,0.006217479705810547
3992,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Gauss,2376.9946108021427,0.001,0.0060367584228515625
3993,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Gauss,2376.9946108021427,0.015848931924611134,0.006069183349609375
3994,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Gauss,2376.9946108021427,0.25118864315095796,0.006055355072021484
3995,dataset_mat_db,22658,bytesWritten,69,4,Binseg,Gauss,2102.007279799016,3.981071705534969,0.009096622467041016
3996,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Linear,1.2376899459093627e+18,0.001,0.0033953189849853516
3997,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Linear,1.2376899459093627e+18,0.015848931924611134,0.0034041404724121094
3998,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Linear,1.2376899459093627e+18,0.25118864315095796,0.003398418426513672
3999,dataset_mat_db,22658,bytesWritten,69,4,Binseg,Linear,1.2376899459093627e+18,3.981071705534969,0.00751948356628418
4000,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Clinear,7.403853253659754e+17,0.001,0.002791166305541992
4001,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Clinear,7.403853253659754e+17,0.015848931924611134,0.002807140350341797
4002,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Clinear,7.403853253659754e+17,0.25118864315095796,0.0028052330017089844
4003,dataset_mat_db,22658,bytesWritten,69,4,Binseg,Clinear,7.306966410596445e+17,3.981071705534969,0.005484819412231445
4004,dataset_mat_db,22658,bytesWritten,69,1,Binseg,AR,2.8374147246753702e+17,0.001,0.004364728927612305
4005,dataset_mat_db,22658,bytesWritten,69,1,Binseg,AR,2.8374147246753702e+17,0.015848931924611134,0.004334688186645508
4006,dataset_mat_db,22658,bytesWritten,69,1,Binseg,AR,2.8374147246753702e+17,0.25118864315095796,0.004346370697021484
4007,dataset_mat_db,22658,bytesWritten,69,4,Binseg,AR,2.552410982964764e+17,3.981071705534969,0.0066111087799072266
4008,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Mala,7.046017427022515e+17,0.001,0.0015919208526611328
4009,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Mala,7.046017427022515e+17,0.015848931924611134,0.0015697479248046875
4010,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Mala,7.046017427022515e+17,0.25118864315095796,0.0015604496002197266
4011,dataset_mat_db,22658,bytesWritten,69,4,Binseg,Mala,5.145043033177893e+17,3.981071705534969,0.0025022029876708984
4012,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Rank,[[-10.38412372]],0.001,0.004475116729736328
4013,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Rank,[[-10.38412372]],0.015848931924611134,0.004446268081665039
4014,dataset_mat_db,22658,bytesWritten,69,1,Binseg,Rank,[[-10.38412372]],0.25118864315095796,0.0044460296630859375
4015,dataset_mat_db,22658,bytesWritten,69,4,Binseg,Rank,[[-15.4680718]],3.981071705534969,0.00825643539428711
4016,dataset_mat_db,22658,bytesWritten,69,0,Botup,L1,3160064000.0,0.001,0.0055999755859375
4017,dataset_mat_db,22658,bytesWritten,69,0,Botup,L1,3160064000.0,0.015848931924611134,0.005646705627441406
4018,dataset_mat_db,22658,bytesWritten,69,0,Botup,L1,3160064000.0,0.25118864315095796,0.005611419677734375
4019,dataset_mat_db,22658,bytesWritten,69,3,Botup,L1,2485895168.0,3.981071705534969,0.005343198776245117
4020,dataset_mat_db,22658,bytesWritten,69,0,Botup,L2,1.0437917702284352e+18,0.001,0.004176616668701172
4021,dataset_mat_db,22658,bytesWritten,69,0,Botup,L2,1.0437917702284352e+18,0.015848931924611134,0.004228115081787109
4022,dataset_mat_db,22658,bytesWritten,69,0,Botup,L2,1.0437917702284352e+18,0.25118864315095796,0.004209280014038086
4023,dataset_mat_db,22658,bytesWritten,69,3,Botup,L2,5.2019075426747814e+17,3.981071705534969,0.003943204879760742
4024,dataset_mat_db,22658,bytesWritten,69,0,Botup,Gauss,2570.614677769021,0.001,0.005956172943115234
4025,dataset_mat_db,22658,bytesWritten,69,0,Botup,Gauss,2570.614677769021,0.015848931924611134,0.006075859069824219
4026,dataset_mat_db,22658,bytesWritten,69,0,Botup,Gauss,2570.614677769021,0.25118864315095796,0.006053924560546875
4027,dataset_mat_db,22658,bytesWritten,69,3,Botup,Gauss,2250.0410496159548,3.981071705534969,0.00577235221862793
4028,dataset_mat_db,22658,bytesWritten,69,0,Botup,Linear,1.2376899459093627e+18,0.001,0.003290414810180664
4029,dataset_mat_db,22658,bytesWritten,69,0,Botup,Linear,1.2376899459093627e+18,0.015848931924611134,0.0033097267150878906
4030,dataset_mat_db,22658,bytesWritten,69,0,Botup,Linear,1.2376899459093627e+18,0.25118864315095796,0.0033020973205566406
4031,dataset_mat_db,22658,bytesWritten,69,3,Botup,Linear,1.2376899459093627e+18,3.981071705534969,0.0030891895294189453
4032,dataset_mat_db,22658,bytesWritten,69,0,Botup,Clinear,1.2572511779010796e+18,0.001,0.0033867359161376953
4033,dataset_mat_db,22658,bytesWritten,69,0,Botup,Clinear,1.2572511779010796e+18,0.015848931924611134,0.003391742706298828
4034,dataset_mat_db,22658,bytesWritten,69,0,Botup,Clinear,1.2572511779010796e+18,0.25118864315095796,0.0034003257751464844
4035,dataset_mat_db,22658,bytesWritten,69,3,Botup,Clinear,7.306966410596445e+17,3.981071705534969,0.003153562545776367
4036,dataset_mat_db,22658,bytesWritten,69,0,Botup,AR,3.83865802823305e+17,0.001,0.00502324104309082
4037,dataset_mat_db,22658,bytesWritten,69,0,Botup,AR,3.83865802823305e+17,0.015848931924611134,0.005036830902099609
4038,dataset_mat_db,22658,bytesWritten,69,0,Botup,AR,3.83865802823305e+17,0.25118864315095796,0.004998445510864258
4039,dataset_mat_db,22658,bytesWritten,69,3,Botup,AR,2.130500962156368e+17,3.981071705534969,0.004766225814819336
4040,dataset_mat_db,22658,bytesWritten,69,0,Botup,Mala,1.0437917702284352e+18,0.001,0.0021369457244873047
4041,dataset_mat_db,22658,bytesWritten,69,0,Botup,Mala,1.0437917702284352e+18,0.015848931924611134,0.002163410186767578
4042,dataset_mat_db,22658,bytesWritten,69,0,Botup,Mala,1.0437917702284352e+18,0.25118864315095796,0.002150297164916992
