,duration,size
5e1bc209928715c8ce95f34d,64.0,405238.0
5e1bc20d928715c8ce95f357,170.0,453671.0
5e1bc213928715c8ce95f360,215.0,476294.0
5e1bc244928715c8ce95f37f,57.0,415822.0
5e1bc24b928715c8ce95f389,515.0,617098.0
5e1bc281928715c8ce95f3ac,56.0,402458.0
5e1bc2b3928715c8ce95f3ca,65.0,421155.0
5e1bc2b7928715c8ce95f3d6,120.0,430152.0
5e1bc2ef928715c8ce95f3f5,60.0,405252.0
5e1bc2ef928715c8ce95f3fa,260.0,492819.0
5e1bc32b928715c8ce95f41f,83.0,419011.0
5e1bc32f928715c8ce95f42c,130.0,431620.0
5e1bc37b928715c8ce95f454,79.0,412142.0
5e1bc3b1928715c8ce95f47b,285.0,505312.0
5e1bc3cb928715c8ce95f48a,70.0,409656.0
5e1bc3f2928715c8ce95f4ae,189.0,462778.0
5e1bc411928715c8ce95f4bc,55.0,401793.0
5e1bc443928715c8ce95f4e3,55.0,398252.0
5e1bc452928715c8ce95f4ee,535.0,609722.0
5e1bc475928715c8ce95f50d,60.0,402507.0
5e1bc4a7928715c8ce95f52a,70.0,405326.0
5e1bc4b0928715c8ce95f538,275.0,499199.0
5e1bc4c9928715c8ce95f546,110.0,427703.0
5e1bc4ed928715c8ce95f563,65.0,404882.0
5e1bc529928715c8ce95f586,85.0,413634.0
5e1bc537928715c8ce95f595,140.0,438732.0
5e1bc579928715c8ce95f5ba,70.0,405946.0
5e1bc5be928715c8ce95f5e2,255.0,488944.0
5e1bc5c1928715c8ce95f5ec,81.0,414570.0
5e1bc5c4928715c8ce95f5f7,150.0,443203.0
5e1bc60f928715c8ce95f624,61.0,404741.0
5e1bc64b928715c8ce95f648,65.0,407222.0
5e1bc659928715c8ce95f657,105.0,51718.0
5e1bc664928715c8ce95f661,520.0,305429.0
5e1bc687928715c8ce95f678,55.0,96658.0
5e1bc6b9928715c8ce95f6a3,250.0,179729.0
5e1bc6ba928715c8ce95f6ac,70.0,100022.0
5e1bc6be928715c8ce95f6b8,130.0,128332.0
5e1bc700928715c8ce95f6d9,61.0,97599.0
5e1bc73c928715c8ce95f6fd,60.0,96473.0
5e1bc740928715c8ce95f709,125.0,126097.0
5e1bc778928715c8ce95f728,64.0,99457.0
5e1bc7b3928715c8ce95f749,220.0,170816.0
5e1bc7b4928715c8ce95f752,54.0,93219.0
5e1bc7b8928715c8ce95f75e,140.0,130354.0
5e1bc7f0928715c8ce95f77d,60.0,95516.0
5e1bc82c928715c8ce95f7a5,54.0,92809.0
5e1bc844928715c8ce95f7b7,95.0,112386.0
5e1bc868928715c8ce95f7d2,43.0,89841.0
5e1bc86f928715c8ce95f7dc,535.0,301105.0
5e1bc88f928715c8ce95f7fa,234.0,175027.0
5e1bc89a928715c8ce95f806,60.0,94749.0
5e1bc89e928715c8ce95f810,125.0,125628.0
5e1bc8d6928715c8ce95f830,61.0,98958.0
5e1bc912928715c8ce95f855,75.0,101771.0
5e1bc916928715c8ce95f861,195.0,156449.0
5e1bc958928715c8ce95f883,70.0,101960.0
5e1bc97f928715c8ce95f8a0,235.0,174314.0
5e1bc99e928715c8ce95f8b8,50.0,94056.0
5e1bc9d0928715c8ce95f8d7,78.0,103682.0
5e1bc9d4928715c8ce95f8e3,145.0,135424.0
5e1bca20928715c8ce95f90b,62.0,99535.0
5e1bca5c928715c8ce95f92d,63.0,102538.0
5e1bca60928715c8ce95f936,115.0,125108.0
5e1bca65928715c8ce95f93f,235.0,175784.0
5e1bca89928715c8ce95f957,571.0,320705.0
5e1bca99928715c8ce95f969,50.0,94496.0
5e1bcacb928715c8ce95f990,60.0,99318.0
5e1bcace928715c8ce95f99c,130.0,128284.0
5e1bcb07928715c8ce95f9bc,70.0,104176.0
5e1bcb4d928715c8ce95f9e5,75.0,104477.0
5e1bcb50928715c8ce95f9f0,130.0,128526.0
5e1bcb55928715c8ce95f9f9,260.0,189277.0
5e1bcb9d928715c8ce95fa23,51.0,211850.0
5e1bcbcf928715c8ce95fa40,70.0,213303.0
5e1bcbd2928715c8ce95fa4b,140.0,249829.0
5e1bcc16928715c8ce95fa70,65.0,177834.0
5e1bcc5a928715c8ce95fa9a,231.0,247110.0
5e1bcc5d928715c8ce95faa4,70.0,180055.0
5e1bcc60928715c8ce95faad,115.0,247027.0
5e1bcca2928715c8ce95fad4,50.0,199428.0
5e1bccc3928715c8ce95faec,565.0,448607.0
5e1bccd4928715c8ce95fafc,72.0,228647.0
5e1bccd7928715c8ce95fb05,105.0,240099.0
5e1bcd1a928715c8ce95fb2c,50.0,192335.0
5e1bcd3f928715c8ce95fb45,280.0,312484.0
5e1bcd45928715c8ce95fb4f,150.0,247259.0
5e1bcd4c928715c8ce95fb5e,70.0,219473.0
5e1bcd92928715c8ce95fb85,60.0,184259.0
5e1bcdce928715c8ce95fbaa,71.0,191475.0
5e1bcddb928715c8ce95fbb6,125.0,212213.0
5e1bce14928715c8ce95fbda,60.0,148404.0
5e1bce50928715c8ce95fbff,84.0,170685.0
5e1bce57928715c8ce95fc08,265.0,250828.0
5e1bce5d928715c8ce95fc12,130.0,174330.0
5e1bcea0928715c8ce95fc38,60.0,155408.0
5e1bcedc928715c8ce95fc5b,50.0,177651.0
5e1bcedf928715c8ce95fc66,100.0,252084.0
5e1bcef3928715c8ce95fc79,565.0,445534.0
5e1bcf0e928715c8ce95fc8a,54.0,204419.0
5e1bcf40928715c8ce95fcb1,70.0,190777.0
5e1bcf43928715c8ce95fcba,130.0,197690.0
5e1bcf65928715c8ce95fcd0,249.0,274220.0
5e1bcf86928715c8ce95fce8,63.0,192999.0
5e1bcfc2928715c8ce95fd0c,79.0,205392.0
5e1bcfc5928715c8ce95fd15,125.0,228046.0
5e1bd013928715c8ce95fd3e,43.0,198594.0
5e1bd038928715c8ce95fd56,40.0,200689.0
5e1bd047928715c8ce95fd65,140.0,237186.0
5e1bd05a928715c8ce95fd74,50.0,216288.0
5e1bd05f928715c8ce95fd81,230.0,309562.0
5e1bd08c928715c8ce95fda4,145.0,255476.0
5e1bd0d3928715c8ce95fdca,95.0,240637.0
5e1bd118928715c8ce95fdef,40.0,280992.0
5e1bd124928715c8ce95fe00,515.0,467968.0
5e1bd138928715c8ce95fe11,110.0,257624.0
5e1bd141928715c8ce95fe22,52.0,223078.0
5e1bd146928715c8ce95fe2b,215.0,313650.0
5e1bd173928715c8ce95fe49,70.0,272319.0
5e1bd1a6928715c8ce95fe6a,95.0,283887.0
5e1bd1af928715c8ce95fe78,33.0,253102.0
5e1bd1d7928715c8ce95fe90,33.0,258270.0
5e1bd1ff928715c8ce95feb0,100.0,305516.0
5e1bd20b928715c8ce95febe,100.0,297367.0
5e1bd218928715c8ce95fecc,210.0,317557.0
5e1bd263928715c8ce95fef8,60.0,218853.0
5e1bd26e928715c8ce95ff07,105.0,245793.0
5e1bd29f928715c8ce95ff22,42.0,210368.0
5e1bd2d1928715c8ce95ff41,45.0,213452.0
5e1bd2db928715c8ce95ff4f,100.0,244874.0
5e1bd2ea928715c8ce95ff5b,243.0,290752.0
5e1bd2fb928715c8ce95ff6d,50.0,202130.0
5e1bd321928715c8ce95ff89,555.0,414912.0
5e1bd32b928715c8ce95ff96,140.0,251787.0
5e1bd33f928715c8ce95ffac,90.0,228399.0
5e1bd399928715c8ce95ffd9,110.0,247019.0
5e1bd3b7928715c8ce95fff1,43.0,212189.0
5e1bd3e4928715c8ce960017,290.0,418552.0
5e1bd3eb928715c8ce960021,50.0,329876.0
5e1bd407928715c8ce960031,130.0,344202.0
5e1bd41b928715c8ce960047,42.0,254421.0
5e1bd443928715c8ce960060,50.0,259969.0
5e1bd475928715c8ce960080,41.0,253161.0
5e1bd489928715c8ce960091,185.0,332620.0
5e1bd49f928715c8ce9600a5,50.0,267893.0
5e1bd4cf928715c8ce9600c2,55.0,270043.0
5e1bd506928715c8ce9600e4,238.0,337512.0
5e1bd50b928715c8ce9600ee,40.0,261112.0
5e1bd533928715c8ce960106,40.0,261989.0
5e1bd547928715c8ce960118,530.0,553041.0
5e1bd547928715c8ce96011b,170.0,391439.0
5e1bd55b928715c8ce960133,40.0,326685.0
5e1bd583928715c8ce96014e,42.0,147653.0
5e1bd5ab928715c8ce96016a,135.0,70113.0
5e1bd5f1928715c8ce960191,85.0,42040.0
5e1bd5f5928715c8ce96019a,202.0,97072.0
5e1bd637928715c8ce9601bf,45.0,25736.0
5e1bd64b928715c8ce9601d6,110.0,55498.0
5e1bd66a928715c8ce9601eb,45.0,24018.0
5e1bd692928715c8ce96020a,40.0,21816.0
5e1bd6bb928715c8ce96021f,52.0,28880.0
5e1bd6bb928715c8ce960222,120.0,60512.0
5e1bd6be928715c8ce960231,240.0,111930.0
5e1bd6ec928715c8ce96024d,46.0,26020.0
5e1bd71e928715c8ce960274,40.0,21387.0
5e1bd733928715c8ce96027f,95.0,46379.0
5e1bd746928715c8ce960297,30.0,16838.0
5e1bd75a928715c8ce9602a6,565.0,249022.0
5e1bd764928715c8ce9602b0,40.0,21564.0
5e1bd78c928715c8ce9602cb,125.0,59998.0
5e1bd78c928715c8ce9602ce,40.0,21879.0
5e1bd7ae928715c8ce9602ee,255.0,120530.0
5e1bd7b4928715c8ce9602f8,50.0,26394.0
5e1bd7e7928715c8ce96031c,33.0,19190.0
5e1bd804928715c8ce960332,115.0,55436.0
5e1bd807928715c8ce96033b,43.0,24096.0
5e1bd82d928715c8ce960354,40.0,21484.0
5e1bd855928715c8ce960372,44.0,23862.0
5e1bd872928715c8ce96038b,115.0,57306.0
5e1bd887928715c8ce96039b,42.0,25748.0
5e1bd8af928715c8ce9603bc,50.0,83137.0
5e1bd8b2928715c8ce9603c5,265.0,172947.0
5e1bd8e1928715c8ce9603e3,50.0,64210.0
5e1bd8ea928715c8ce9603f1,115.0,101164.0
5e1bd913928715c8ce960411,40.0,60052.0
5e1bd93b928715c8ce96042f,34.0,59076.0
5e1bd958928715c8ce960446,110.0,93789.0
5e1bd95b928715c8ce96044f,50.0,68287.0
5e1bd98b928715c8ce96046f,50.0,76007.0
5e1bd98b928715c8ce960472,585.0,302094.0
5e1bd9bd928715c8ce960494,46.0,75688.0
5e1bd9c0928715c8ce96049f,270.0,126164.0
5e1bd9c7928715c8ce9604ab,120.0,99088.0
5e1bd9ef928715c8ce9604ca,40.0,65177.0
5e1bda17928715c8ce9604e6,33.0,19284.0
5e1bda35928715c8ce9604f8,50.0,70562.0
5e1bda3f928715c8ce960504,115.0,99606.0
5e1bda67928715c8ce960527,47.0,26221.0
5e1bda99928715c8ce960545,46.0,67437.0
5e1bdaac928715c8ce960553,130.0,104365.0
5e1bdacb928715c8ce96056c,50.0,26492.0
5e1bdace928715c8ce960577,260.0,164178.0
5e1bdafd928715c8ce960592,40.0,63571.0
5e1bdb25928715c8ce9605ad,55.0,28310.0
5e1bdb2f928715c8ce9605b9,130.0,105725.0
5e1bdb57928715c8ce9605d3,41.0,65487.0
5e1bdb7f928715c8ce9605ee,41.0,23840.0
5e1bdba8928715c8ce960609,40.0,63596.0
5e1bdbb1928715c8ce960618,100.0,90854.0
5e1bdbd0928715c8ce96062c,50.0,26299.0
5e1bdbd3928715c8ce96063b,250.0,160267.0
5e1bdbd8928715c8ce960646,570.0,293443.0
5e1bdc02928715c8ce960661,40.0,23533.0
5e1bdc15928715c8ce960670,115.0,98205.0
5e1bdc2a928715c8ce960688,35.0,60896.0
5e1bdc48928715c8ce960698,34.0,19286.0
5e1bdc66928715c8ce9606b6,40.0,63708.0
5e1bdc8d928715c8ce9606cf,125.0,102462.0
5e1bdc90928715c8ce9606dd,42.0,24044.0
5e1bdcc0928715c8ce9606fd,45.0,67361.0
5e1bdccd928715c8ce96070c,270.0,168583.0
5e1bdce8928715c8ce960721,55.0,30640.0
5e1bdd05928715c8ce960733,120.0,98489.0
5e1bdd1a928715c8ce96074f,50.0,67927.0
5e1bdd4c928715c8ce96076e,40.0,23975.0
5e1bdd74928715c8ce960788,51.0,69588.0
5e1bdd7d928715c8ce960792,105.0,94905.0
5e1bdda6928715c8ce9607af,50.0,26060.0
5e1bddd8928715c8ce9607d2,45.0,65662.0
5e1bdddb928715c8ce9607dc,295.0,180394.0
5e1bddeb928715c8ce9607eb,125.0,60460.0
5e1bde01928715c8ce9607ff,42.0,65510.0
5e1bde08928715c8ce960809,580.0,298103.0
5e1bde29928715c8ce960820,50.0,25969.0
5e1bde51928715c8ce960841,42.0,65849.0
5e1bde63928715c8ce96084e,130.0,106500.0
5e1bde79928715c8ce960861,40.0,21553.0
5e1bdea1928715c8ce96087f,52.0,70863.0
5e1bded3928715c8ce96089f,47.0,68570.0
5e1bdee5928715c8ce9608af,100.0,51071.0
5e1bdf05928715c8ce9608c6,50.0,69607.0
5e1bdf08928715c8ce9608d0,270.0,167346.0
5e1bdf37928715c8ce9608eb,56.0,30570.0
5e1bdf49928715c8ce9608fc,110.0,94815.0
5e1bdf69928715c8ce96091b,45.0,65298.0
5e1bdf91928715c8ce960933,40.0,21300.0
5e1bdfaf928715c8ce96094a,65.0,75309.0
5e1bdfb7928715c8ce960956,115.0,100588.0
5e1bdfeb928715c8ce960976,50.0,26080.0
5e1be013928715c8ce960997,50.0,67533.0
5e1be016928715c8ce9609a1,275.0,169659.0
5e1be02f928715c8ce9609b1,130.0,64331.0
5e1be041928715c8ce9609c4,600.0,309909.0
5e1be045928715c8ce9609ce,40.0,70037.0
5e1be06d928715c8ce9609e9,40.0,21694.0
5e1be096928715c8ce960a06,30.0,59260.0
5e1be0b2928715c8ce960a1b,135.0,106183.0
5e1be0b5928715c8ce960a24,44.0,24278.0
5e1be0e6928715c8ce960a41,50.0,67200.0
5e1be118928715c8ce960a62,45.0,64988.0
5e1be123928715c8ce960a72,273.0,171346.0
5e1be134928715c8ce960a7e,120.0,57979.0
5e1be140928715c8ce960a93,40.0,65290.0
5e1be168928715c8ce960aa6,45.0,67917.0
5e1be19a928715c8ce960acf,46.0,26119.0
5e1be1ac928715c8ce960ade,135.0,107782.0
5e1be1cc928715c8ce960af5,45.0,67499.0
5e1be1fe928715c8ce960b17,43.0,23997.0
5e1be22e928715c8ce960b34,110.0,95121.0
5e1be231928715c8ce960b3e,44.0,67253.0
5e1be231928715c8ce960b41,235.0,109877.0
5e1be263928715c8ce960b65,40.0,64907.0
5e1be28b928715c8ce960b81,22.0,57777.0
5e1be29a928715c8ce960b8f,470.0,208844.0
5e1be29d928715c8ce960b9a,110.0,99628.0
5e1be2a0928715c8ce960ba4,50.0,69693.0
5e1be2d1928715c8ce960bc6,41.0,64630.0
5e1be2f6928715c8ce960be5,40.0,21449.0
5e1be30a928715c8ce960bf4,100.0,93354.0
5e1be317928715c8ce960c00,192.0,136205.0
5e1be31a928715c8ce960c0d,85.0,43833.0
5e1be368928715c8ce960c3e,50.0,69206.0
5e1be36e928715c8ce960c49,120.0,100939.0
5e1be39a928715c8ce960c62,50.0,26574.0
5e1be3cd928715c8ce960c84,75.0,81329.0
5e1be3d5928715c8ce960c90,194.0,135403.0
5e1be3e6928715c8ce960c9e,110.0,53237.0
5e1be413928715c8ce960cbd,55.0,71712.0
5e1be445928715c8ce960cda,45.0,67187.0
5e1be454928715c8ce960ce8,90.0,46436.0
5e1be46d928715c8ce960cfc,41.0,67665.0
5e1be470928715c8ce960d05,430.0,234565.0
5e1be493928715c8ce960d1b,190.0,132283.0
5e1be496928715c8ce960d29,43.0,23906.0
5e1be4ae928715c8ce960d3f,100.0,92073.0
5e1be4bd928715c8ce960d52,45.0,67792.0
5e1be4e5928715c8ce960d6a,40.0,23899.0
5e1be50d928715c8ce960d8a,43.0,66984.0
5e1be512928715c8ce960d95,100.0,91532.0
5e1be535928715c8ce960daf,46.0,26626.0
5e1be552928715c8ce960dbf,215.0,144336.0
5e1be568928715c8ce960dd4,52.0,72693.0
5e1be577928715c8ce960de4,105.0,94614.0
5e1be59a928715c8ce960dfd,65.0,32576.0
5e1be5d6928715c8ce960e24,160.0,118561.0
5e1be5db928715c8ce960e2f,105.0,93631.0
5e1be61e928715c8ce960e53,478.0,212299.0
5e1be624928715c8ce960e60,173.0,125462.0
5e1be63f928715c8ce960e73,65.0,78045.0
5e1be676928715c8ce960e94,50.0,26280.0
5e1be67b928715c8ce960ea0,160.0,68539.0
5e1be69e928715c8ce960eb7,55.0,30782.0
5e1be6ce928715c8ce960ed7,220.0,105648.0
5e1be6d1928715c8ce960ee0,95.0,48955.0
5e1be70f928715c8ce960f05,170.0,82253.0
5e1be734928715c8ce960f1b,50.0,26483.0
5e1be75c928715c8ce960f3a,65.0,33481.0
5e1be798928715c8ce960f5c,42.0,23881.0
5e1be7aa928715c8ce960f67,200.0,94254.0
5e1be7b4928715c8ce960f73,198.0,93807.0
5e1be7c0928715c8ce960f86,52.0,29042.0
5e1be7f2928715c8ce960fa6,40.0,21681.0
5e1be7fe928715c8ce960fb5,460.0,204021.0
5e1be81a928715c8ce960fcc,34.0,19174.0
5e1be838928715c8ce960fe0,140.0,66618.0
5e1be871928715c8ce961002,220.0,103109.0
5e1be87c928715c8ce96100f,145.0,70056.0
5e1be8c4928715c8ce961039,48.0,26331.0
5e1be8f6928715c8ce96105c,55.0,28629.0
5e1be908928715c8ce961069,340.0,157341.0
5e1be928928715c8ce961080,59.0,30938.0
5e1be94d928715c8ce961094,205.0,95750.0
5e1be964928715c8ce9610ad,50.0,26356.0
5e1be98c928715c8ce9610c5,51.0,27917.0
5e1be9be928715c8ce9610e1,35.0,21105.0
5e1be9ca928715c8ce9610f1,645.0,284287.0
5e1be9dc928715c8ce961107,45.0,24228.0
5e1bea0e928715c8ce961128,40.0,21319.0
5e1bea15928715c8ce961134,203.0,97348.0
5e1bea36928715c8ce96114a,45.0,23948.0
5e1bea5c928715c8ce96115f,165.0,78966.0
5e1bea5f928715c8ce961170,50.0,26555.0
5e1bea91928715c8ce96118c,50.0,26064.0
5e1beac3928715c8ce9611aa,31.0,19238.0
5e1beade928715c8ce9611be,220.0,103466.0
5e1beae3928715c8ce9611c7,56.0,30875.0
5e1beafc928715c8ce9611de,160.0,76529.0
5e1beb1f928715c8ce9611f5,60.0,30771.0
5e1beb5b928715c8ce96121b,43.0,23740.0
5e1beb81928715c8ce961237,56.0,30869.0
5e1beb9c928715c8ce961246,165.0,81093.0
5e1bebba928715c8ce96125c,205.0,96056.0
5e1bebbd928715c8ce96126b,56.0,69652.0
5e1bebf9928715c8ce96128f,40.0,58917.0
5e1bec22928715c8ce9612aa,43.0,335804.0
5e1bec46928715c8ce9612c1,125.0,372170.0
5e1bec53928715c8ce9612ce,50.0,332493.0
5e1bec57928715c8ce9612d9,725.0,635292.0
5e1bec82928715c8ce9612f6,225.0,411455.0
5e1bec87928715c8ce961304,48.0,338367.0
5e1becb8928715c8ce961324,48.0,332669.0
5e1becbe928715c8ce96132e,408.0,500886.0
5e1becea928715c8ce96134b,50.0,338237.0
5e1bed1c928715c8ce961369,41.0,330370.0
5e1bed44928715c8ce961385,55.0,340275.0
5e1bed5e928715c8ce961397,215.0,412866.0
5e1bed77928715c8ce9613a7,42.0,330568.0
5e1bed9e928715c8ce9613c5,55.0,340087.0
5e1bedd0928715c8ce9613e6,40.0,333979.0
5e1bedf8928715c8ce9613fe,45.0,330391.0
5e1bee20928715c8ce96141b,50.0,338030.0
5e1bee30928715c8ce96142c,220.0,415304.0
5e1bee52928715c8ce961443,65.0,340132.0
5e1bee58928715c8ce961450,170.0,392742.0
5e1bee8e928715c8ce961470,55.0,340257.0
5e1beec0928715c8ce961490,42.0,330877.0
5e1beee8928715c8ce9614a4,43.0,335790.0
5e1bef02928715c8ce9614bf,138.0,378490.0
5e1bef0c928715c8ce9614c9,200.0,401019.0
5e1bef10928715c8ce9614d2,45.0,335945.0
5e1bef2e928715c8ce9614eb,510.0,537737.0
5e1bef38928715c8ce9614f7,40.0,328525.0
5e1bef61928715c8ce961513,40.0,333577.0
5e1bef8a928715c8ce96152e,51.0,340363.0
5e1bef8f928715c8ce96153f,175.0,392195.0
5e1befbc928715c8ce961557,60.0,342716.0
5e1befd5928715c8ce96156e,215.0,415884.0
5e1beff8928715c8ce961586,40.0,328168.0
5e1bf020928715c8ce9615a3,60.0,344814.0
5e1bf038928715c8ce9615b5,166.0,392970.0
5e1bf05c928715c8ce9615ce,55.0,340703.0
5e1bf08e928715c8ce9615ec,75.0,345619.0
5e1bf0a7928715c8ce961600,190.0,403834.0
5e1bf0d4928715c8ce96161c,48.0,338555.0
5e1bf0e3928715c8ce96162b,145.0,376258.0
5e1bf106928715c8ce961648,43.0,335864.0
5e1bf12d928715c8ce96165c,455.0,516852.0
5e1bf130928715c8ce96166a,40.0,330569.0
5e1bf156928715c8ce96167e,65.0,344781.0
5e1bf164928715c8ce96168f,230.0,421347.0
5e1bf16f928715c8ce96169f,368.0,479793.0
5e1bf192928715c8ce9616b6,50.0,340774.0
5e1bf1c4928715c8ce9616dd,41.0,330316.0
5e1bf1ec928715c8ce9616f8,75.0,349417.0
5e1bf232928715c8ce961722,34.0,331395.0
5e1bf24b928715c8ce961734,204.0,402601.0
5e1bf250928715c8ce96173d,74.0,349269.0
5e1bf296928715c8ce961766,40.0,333762.0
5e1bf2be928715c8ce961782,50.0,332214.0
5e1bf2e1928715c8ce96179c,190.0,401671.0
5e1bf2f0928715c8ce9617ab,42.0,335811.0
5e1bf2f9928715c8ce9617b7,455.0,509756.0
5e1bf312928715c8ce9617cb,215.0,414067.0
5e1bf318928715c8ce9617d9,49.0,338032.0
5e1bf34a928715c8ce9617fa,40.0,326181.0
5e1bf372928715c8ce961815,42.0,337902.0
5e1bf39a928715c8ce961836,50.0,337880.0
5e1bf39e928715c8ce961840,155.0,381264.0
5e1bf3c2928715c8ce961857,59.0,343071.0
5e1bf3e4928715c8ce96186e,210.0,411569.0
5e1bf3fe928715c8ce961883,41.0,330389.0
5e1bf426928715c8ce96189d,55.0,342512.0
5e1bf434928715c8ce9618ae,175.0,394965.0
5e1bf458928715c8ce9618c5,50.0,332797.0
5e1bf48a928715c8ce9618e5,44.0,336024.0
5e1bf4b3928715c8ce961900,55.0,339977.0
5e1bf4b7928715c8ce96190a,200.0,401289.0
5e1bf4c5928715c8ce961918,485.0,527178.0
5e1bf4df928715c8ce96192a,164.0,390968.0
5e1bf4e5928715c8ce96193a,44.0,330567.0
5e1bf50d928715c8ce96195a,45.0,336384.0
5e1bf535928715c8ce961972,55.0,340773.0
5e1bf567928715c8ce961995,50.0,332657.0
5e1bf57f928715c8ce9619a7,166.0,393824.0
5e1bf57f928715c8ce9619af,230.0,419816.0
5e1bf599928715c8ce9619c0,56.0,339093.0
5e1bf5cb928715c8ce9619e7,55.0,341818.0
5e1bf5fd928715c8ce961a04,55.0,345887.0
5e1bf629928715c8ce961a1d,158.0,385901.0
5e1bf62f928715c8ce961a26,60.0,345991.0
5e1bf661928715c8ce961a47,50.0,341666.0
5e1bf665928715c8ce961a51,185.0,397115.0
5e1bf694928715c8ce961a72,33.0,332269.0
5e1bf6af928715c8ce961a86,460.0,513402.0
5e1bf6b2928715c8ce961a90,33.0,334043.0
5e1bf6c9928715c8ce961aa2,153.0,388615.0
5e1bf6d1928715c8ce961aaf,55.0,343239.0
5e1bf70d928715c8ce961ad7,40.0,331215.0
5e1bf719928715c8ce961ae2,220.0,417991.0
5e1bf735928715c8ce961af9,40.0,338792.0
5e1bf75d928715c8ce961b16,55.0,338010.0
5e1bf760928715c8ce961b23,170.0,394598.0
5e1bf78f928715c8ce961b3d,50.0,341358.0
5e1bf7c1928715c8ce961b5f,140.0,375993.0
5e1bf7f5928715c8ce961b7b,220.0,416618.0
5e1bf809928715c8ce961b8c,170.0,395754.0
5e1bf84d928715c8ce961bb9,33.0,328766.0
5e1bf86b928715c8ce961bcd,33.0,334404.0
5e1bf87b928715c8ce961be0,492.0,534352.0
5e1bf889928715c8ce961bed,38.0,331042.0
5e1bf8b1928715c8ce961c09,42.0,338748.0
5e1bf8b4928715c8ce961c12,365.0,485622.0
5e1bf8d1928715c8ce961c26,250.0,424472.0
5e1bf8d9928715c8ce961c36,58.0,343618.0
5e1bf915928715c8ce961c5d,40.0,336826.0
5e1bf93d928715c8ce961c75,40.0,330928.0
5e1bf965928715c8ce961c95,51.0,343023.0
5e1bf997928715c8ce961cba,50.0,341168.0
5e1bf9c1928715c8ce961cd3,195.0,401287.0
5e1bf9c9928715c8ce961ce1,155.0,388701.0
5e1bfa1c928715c8ce961d0d,155.0,389076.0
5e1bfa66928715c8ce961d31,544.0,551272.0
5e1bfa6a928715c8ce961d3f,42.0,337036.0
5e1bfa80928715c8ce961d52,182.0,402465.0
5e1bfa92928715c8ce961d60,40.0,61284.0
5e1bfab2928715c8ce961d7b,138.0,106938.0
5e1bfaba928715c8ce961d85,40.0,60158.0
5e1bfae2928715c8ce961da6,100.0,89100.0
5e1bfb3e928715c8ce961dda,245.0,153724.0
5e1bfb3e928715c8ce961de0,510.0,278933.0
5e1bfb46928715c8ce961df1,98.0,100221.0
5e1bfbaa928715c8ce961e26,51.0,34364.0
5e1bfbdc928715c8ce961e43,52.0,33158.0
5e1bfc0f928715c8ce961e62,50.0,32543.0
5e1bfc2e928715c8ce961e76,150.0,71548.0
5e1bfc41928715c8ce961e8c,108.0,52789.0
5e1bfc8b928715c8ce961eb7,475.0,248930.0
5e1bfcaf928715c8ce961ec9,49.0,68839.0
5e1bfcba928715c8ce961ed7,139.0,114575.0
5e1bfce1928715c8ce961ef7,50.0,362089.0
5e1bfd13928715c8ce961f1a,40.0,361649.0
5e1bfd3b928715c8ce961f37,71.0,379964.0
5e1bfd3b928715c8ce961f3e,245.0,461920.0
5e1bfd46928715c8ce961f50,185.0,434259.0
5e1bfd81928715c8ce961f70,52.0,374315.0
5e1bfdb3928715c8ce961f91,34.0,313075.0
5e1bfdd1928715c8ce961fa5,70.0,346804.0
5e1bfdfa928715c8ce961fc1,160.0,392198.0
5e1bfe17928715c8ce961fd2,40.0,315348.0
5e1bfe2b928715c8ce961fe7,230.0,413360.0
5e1bfe3f928715c8ce962000,50.0,336669.0
5e1bfe61928715c8ce962013,530.0,526184.0
5e1bfe71928715c8ce962021,30.0,313673.0
5e1bfe8f928715c8ce96203a,54.0,326753.0
5e1bfe99928715c8ce962047,179.0,385687.0
5e1bfec1928715c8ce962066,50.0,319615.0
5e1bfee9928715c8ce962081,40.0,338035.0
5e1bff07928715c8ce962094,220.0,403236.0
5e1bff11928715c8ce9620a5,50.0,318242.0
5e1bff44928715c8ce9620c5,40.0,318291.0
5e1bff4e928715c8ce9620d6,178.0,375594.0
5e1bff6c928715c8ce9620ec,65.0,324645.0
5e1bffa8928715c8ce96210e,45.0,320707.0
5e1bffd0928715c8ce96212c,78.0,329656.0
5e1bffe4928715c8ce962139,200.0,387844.0
5e1c0002928715c8ce96214e,144.0,365538.0
5e1c0020928715c8ce962162,50.0,315051.0
5e1c0048928715c8ce962189,40.0,313898.0
5e1c0070928715c8ce962198,38.0,317838.0
5e1c0074928715c8ce9621a1,465.0,494501.0
5e1c008e928715c8ce9621bc,145.0,359280.0
5e1c0098928715c8ce9621c9,31.0,311276.0
5e1c00ac928715c8ce9621d6,210.0,402238.0
5e1c00b6928715c8ce9621e9,45.0,337184.0
5e1c00de928715c8ce962205,44.0,320332.0
5e1c0106928715c8ce962220,50.0,324107.0
5e1c011a928715c8ce962234,160.0,365909.0
5e1c012e928715c8ce962243,60.0,326785.0
5e1c0160928715c8ce962264,41.0,312463.0
5e1c017e928715c8ce962276,165.0,360938.0
5e1c0188928715c8ce962283,34.0,307111.0
5e1c01a6928715c8ce96229a,65.0,324793.0
5e1c01ba928715c8ce9622ac,165.0,378144.0
5e1c01e2928715c8ce9622c9,50.0,322218.0
5e1c020a928715c8ce9622e9,33.0,311322.0
